month,day,hour,value
11,22,100,9.5
11,22,200,9.9
11,22,300,10.7
11,22,400,11.1
11,22,500,11.2
11,22,600,10.3
11,22,700,9.3
11,22,800,8.3
11,22,900,7.4
11,22,1000,6.9
11,22,1100,6.8
11,22,1200,6.1
11,22,1300,5.2
11,22,1400,4
11,22,1500,3.5
11,22,1600,2.9
11,22,1700,2.5
11,22,1800,2.1
11,22,1900,1.6
11,22,2000,2
11,22,2100,2
11,22,2200,1.7
11,22,2300,2
11,23,0,4.6
11,23,100,6.5
11,23,200,8.2
11,23,300,10
11,23,400,11.3
11,23,500,12.3
11,23,600,12.1
11,23,700,11.1
11,23,800,10.5
11,23,900,9
11,23,1000,8.3
11,23,1100,7.5
11,23,1200,6.1
11,23,1300,5
11,23,1400,5
11,23,1500,4.5
11,23,1600,4.1
11,23,1700,4.3
11,23,1800,3.6
11,23,1900,3.7
11,23,2000,2.7
11,23,2100,2.4
11,23,2200,2.4
11,23,2300,4
11,24,0,6
11,24,100,8.8
11,24,200,10.8
11,24,300,11.8
11,24,400,13.1
11,24,500,13.6
11,24,600,13.8
11,24,700,12.3
11,24,800,10.8
11,24,900,9.8
11,24,1000,8.8
11,24,1100,8.3
11,24,1200,7.3
11,24,1300,6.1
11,24,1400,5.2
11,24,1500,5.4
11,24,1600,4.5
11,24,1700,4.4
11,24,1800,3.4
11,24,1900,3.7
11,24,2000,3.7
11,24,2100,3.7
11,24,2200,3.6
11,24,2300,5.6
11,25,0,8.4
11,25,100,11
11,25,200,13.7
11,25,300,15.5
11,25,400,16.700001
11,25,500,16.6
11,25,600,15.5
11,25,700,14.6
11,25,800,14.1
11,25,900,13.7
11,25,1000,13.8
11,25,1100,13.5
11,25,1200,13.3
11,25,1300,13.1
11,25,1400,12.5
11,25,1500,11.1
11,25,1600,10.2
11,25,1700,9.8
11,25,1800,9.8
11,25,1900,9.5
11,25,2000,9.5
11,25,2100,9.4
11,25,2200,9.6
11,25,2300,9.8
11,26,0,10
11,26,100,9.8
11,26,200,10.3
11,26,300,10.3
11,26,400,9.4
11,26,500,9
11,26,600,6.9
11,26,700,7.1
11,26,800,6.4
11,26,900,6.5
11,26,1000,6.4
11,26,1100,6
11,26,1200,5
11,26,1300,5
11,26,1400,4.9
11,26,1500,3.5
11,26,1600,3
11,26,1700,3
11,26,1800,3.2
11,26,1900,1.5
11,26,2000,2.3
11,26,2100,2.5
11,26,2200,2.9
11,26,2300,1.4
11,27,0,1.6
11,27,100,1.2
11,27,200,2.6
11,27,300,2.7
11,27,400,1.3
11,27,500,3.4
11,27,600,1.8
11,27,700,1.1
11,27,800,0.8
11,27,900,0.7
11,27,1000,0.6
11,27,1100,0.6
11,27,1200,1.1
11,27,1300,0.8
11,27,1400,0.8
11,27,1500,0.9
11,27,1600,1.2
11,27,1700,1.3
11,27,1800,1.7
11,27,1900,1.2
11,27,2000,1.7
11,27,2100,1.5
11,27,2200,2
11,27,2300,3.2
11,28,0,3.7
11,28,100,4.5
11,28,200,4.7
11,28,300,4.1
11,28,400,4
11,28,500,4.4
11,28,600,2.8
11,28,700,2.7
11,28,800,2.2
11,28,900,2
11,28,1000,2.4
11,28,1100,2.5
11,28,1200,2.5
11,28,1300,2.4
11,28,1400,2.2
11,28,1500,2
11,28,1600,1.6
11,28,1700,0.9
11,28,1800,0.6
11,28,1900,0.2
11,28,2000,0.3
11,28,2100,0.2
11,28,2200,0
11,28,2300,0.6
11,29,0,1.7
11,29,100,2.7
11,29,200,4
11,29,300,3.8
11,29,400,4.8
11,29,500,4.8
11,29,600,4
11,29,700,3.9
11,29,800,3.2
11,29,900,3.6
11,29,1000,3.7
11,29,1100,3.4
11,29,1200,3.2
11,29,1300,3
11,29,1400,3.1
11,29,1500,3.1
11,29,1600,2.9
11,29,1700,2.2
11,29,1800,2
11,29,1900,1.4
11,29,2000,1.1
11,29,2100,0.8
11,29,2200,0.8
11,29,2300,2.2
11,30,0,4.1
11,30,100,5.6
11,30,200,6.6
11,30,300,7
11,30,400,6.9
11,30,500,7.2
11,30,600,7.4
11,30,700,7
11,30,800,6.6
11,30,900,6.5
11,30,1000,5.6
11,30,1100,5
11,30,1200,4.5
11,30,1300,5
11,30,1400,5.5
11,30,1500,4.8
11,30,1600,4.7
11,30,1700,4
11,30,1800,3
11,30,1900,2.5
11,30,2000,2.6
11,30,2100,1.7
11,30,2200,1.6
11,30,2300,2.5
